견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,GPT_특성
믹스,믹스,"Beige, Black, White",2021.01,0.9,2.0,http://www.animal.go.kr/files/shelter/2021/11/202112081512784.jpg,N,F,N,"검 콧수염과 턱에 하얀 털로 특별한 산타분장이 하고 싶었던 소녀, 엉뚱한 매력이 웃음을 자아냄",경상북도 포항시,"검콧수염, 매력적, 엉뚱함, 산타분장"
믹스,믹스,"Beige, Black, White",2019.01,2.9,10.0,http://www.animal.go.kr/files/shelter/2021/11/202112101712876.jpg,N,F,U,"터프한 디자인에 징이 박혀있는 검정목테착용오래되어, 멋들어진 호피색 언니, 예민한편, 경계있음",경상북도 포항시,"매력적, 건강, 예민, 징이박혀있음, 오래됨, 경계"
믹스,믹스,"Brown, White",2022.01,0.0,18.0,http://www.animal.go.kr/files/shelter/2022/01/202201191401109.jpg,N,F,U,"리트리버혼종인듯, 빨간바탕노란줄목줄, 사슬리드줄같이옴, 양귀처짐, 코주황, 사람좋아함, 활발함",경기도 양주시,"활발, 친화적"
프렌치불독,프렌치불독,"Black, White",2012.01,9.9,4.0,http://www.animal.go.kr/files/shelter/2021/11/202112131912765.png,N,M,N,"매우마름, 늙고 병들어서 버려진 것으로, 건강나쁨, 식욕부진, 기립불능, 구순구개열증, 치석증",충청남도 공주시,"기립불능, 치석, 건강불량, 여윔, 온순, 식욕부진, 노견"
믹스,믹스,"Brown, White",2019.01,3.0,8.8,http://www.animal.go.kr/files/shelter/2021/12/202112231212525[1].jpg,N,M,N,"파란바탕에빨간줄무늬목줄, 양귀반접힘, 코진갈, 겁있음, 소심, 사람따름, 꼬리단미안됨, 양무릎",경기도 양주시,"소심, 친화적, 겁O, 양무릎, 꼬리단미O"
믹스,믹스,"Beige, Ivory",2019.01,3.0,10.0,http://www.animal.go.kr/files/shelter/2021/12/202112201312324.jpg,N,F,U,"아른한큰눈망울에눈물이뚝뚝떨어질듯한애처러운느낌, 엄청순하며조심스럽고차분한성격, 클쓰마스의루돌푸코",경상북도 포항시,"애처로운느낌, 온순"
믹스,믹스,"Beige, Gray",2017.01,5.0,13.0,http://www.animal.go.kr/files/shelter/2021/12/20211215181273.jpg,N,F,N,"출산한지 된엄마, 추운산속에서 새끼를 낳았음, 모성애가 강함, 산속을 돌아다닌지 오래되었다고함",전라남도 장성군,"모성애, 출산, 산속돌아다님"
믹스,믹스,"Black, White",2019.01,3.0,6.1,http://www.animal.go.kr/files/shelter/2021/12/202112151812101.jpg,N,M,N,"심장사상충검사:음성, 종합백신접종, 코로나장염접종, 광견병백신접종, 레볼루션, 구충제 경구투여",전라남도 순천시,"구충완료, 건강, 광견병백신접종, 코로나장염접종, 종합백신접종"
믹스,믹스,"Beige, Ivory",2021.01,2.0,8.0,http://www.animal.go.kr/files/shelter/2022/12/202301091601593.jpg,N,M,N,"파란색바탕에 노란색 라인 들어간 목테착용, 이마 오른쪽 부분 깊 상처, 순하고 사람 잘 따름",경상북도 포항시,"부상, 온순, 친화적, 상처"
믹스,믹스,White,2022.01,1.0,25.0,http://www.animal.go.kr/files/shelter/2022/12/202301131401468.jpg,N,M,N,"주황바탕 노란줄무늬 목줄, 귀 반접힘, 코 팥죽색, 활발, 사람좋아함, 꼬리단미안됨, 털상태",경기도 양주시,"털상태미상, 활발, 친화적, 꼬리단미X"
믹스,믹스,"Black, White",2023.01,0.0,2.24,http://www.animal.go.kr/files/shelter/2022/12/202301121701213.jpg,N,F,N,"3마리 같이 구조, 전신피부상태 불량, 홍역, 파보 음성0111, 종합, 코로나 백신0111",충청남도 논산시,"코로나장염접종, 홍역O, 종합백신접종, 피부질환, 파보바이러스X"
믹스,믹스,"Brown, White",2022.01,1.0,25.0,http://www.animal.go.kr/files/shelter/2022/12/202301071501623.jpg,N,M,N,"번호적힌 주황색목줄착용, 코갈색, 얌전, 온순, 꼬리단미안됨, 털상태, 양후지마비, 기력없음",경기도 양주시,"온순, 꼬리단미X, 마비, 털상태양호, 기력X"
믹스,믹스,White,2015.01,8.0,5.0,http://www.animal.go.kr/files/shelter/2022/12/202301031701331.jpg,N,F,U,"귀쫑긋, 코분홍색, 양귀, 오른귀밑부분, 배부분피부질환, 외이염, 백내장, 결막염, 배에종양",경기도 양주시,"종양, 오른귀밑부분, 결막염, 백내장, 이염, 피부질환"
믹스,믹스,White,2021.01,2.0,7.0,http://www.animal.go.kr/files/shelter/2022/12/202301160701180.jpg,N,F,N,"추운겨울 작고 마른몸의 어미는 아가들을 다섯이나 낳아 아이들을 뜰이 보핌, 가족이 되어주세요",전라남도 장성군,"소형견, 여윔, 친화적, 다섯"
믹스,믹스,White,2023.01,0.0,2.3,http://www.animal.go.kr/files/shelter/2022/12/202301041601206.jpg,N,M,N,"방울달린 노란바탕 빨간줄무늬 목줄, 귀접힘, 코검정, 활발, 사람잘따름, 꼬리단미안됨 털상태",경기도 양주시,"활발, 친화적, 꼬리단미X, 귀접힘, 털상태미상"
믹스,믹스,Brown,2023.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901285.jpg,N,F,N,"추운겨울 길에서 떠돌던 어미는 차디찬 길바닥에서 새끼를 낳았습니다, 아이들의 손을 잡아주세요",전라남도 장성군,"따뜻한, 친절한, 충성심, 촉촉한"
믹스,믹스,Brown,2023.01,0.0,8.4,http://www.animal.go.kr/files/shelter/2022/12/202301160801459.jpg,N,M,N,"심장사상충검사:음성, 종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션, 구충제 경구투여",전라남도 순천시,"구충완료, 셀렉션"
믹스,믹스,"Black, Gray",2022.01,1.0,8.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901273.jpg,N,M,N,"공장에서 외국인근로자가 키우던 아이들 소유권포기, 너무 순하고 착한아이들, 실물이 더 예뻐요",전라남도 장성군,"온순, 예쁨"
믹스,믹스,White,2023.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901356.jpg,N,F,N,"추운겨울 길에서 떠돌던 어미는 차디찬 길바닥에서 새끼를 낳았습니다, 아이들의 손을 잡아주세요",전라남도 장성군,"따뜻한, 어미, 새끼"
믹스,믹스,Brown,2023.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901611.jpg,N,F,N,"추운겨울 길에서 떠돌던 어미는 차디찬 길바닥에서 새끼를 낳았습니다, 아이들의 손을 잡아주세요",전라남도 장성군,"따뜻한, 새끼를낳음"
믹스,믹스,"Black, Brown",2022.01,1.0,8.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901742.jpg,N,M,N,"공장에서 외국인근로자가 키우던 아이들 소유권포기, 너무 순하고 착한아이들, 실물이 더 예뻐요",전라남도 장성군,"온순, 예쁨"
믹스,믹스,Brown,2023.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901800.jpg,N,F,N,"추운겨울 길에서 떠돌던 어미는 차디찬 길바닥에서 새끼를 낳았습니다, 아이들의 손을 잡아주세요",전라남도 장성군,"친화적, 충성심, 견고한, 따뜻한, 촉촉한"
믹스,믹스,Brown,2023.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901822.jpeg,N,M,N,"추운겨울 길에서 떠돌던 어미는 차디찬 길바닥에서 새끼를 낳았습니다, 아이들의 손을 잡아주세요",전라남도 장성군,"따뜻한, 새끼를낳음"
믹스,믹스,Brown,2022.01,1.0,6.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901856.jpg,N,F,N,"공장에서 외국인근로자가 키우던 아이들 소유권포기, 너무 순하고 착한아이들, 실물이 더 예뻐요",전라남도 장성군,"온순, 예쁨"
믹스,믹스,"Black, White",2021.01,2.0,6.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901881.jpg,N,F,Y,"공장에서 외국인근로자가 키우던 아이들 소유권포기, 너무 순하고 착한아이들, 실물이 더 예뻐요",전라남도 장성군,"온순, 예쁨"
믹스,믹스,Brown,2023.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901933.jpg,N,F,N,"추운겨울 길에서 떠돌던 어미는 차디찬 길바닥에서 새끼를 낳았습니다, 아이들의 손을 잡아주세요",전라남도 장성군,"추운, 길바닥, 새끼, 낳음"
믹스,믹스,Brown,2023.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2023/01/202301171901953.jpg,N,F,N,"추운겨울 길에서 떠돌던 어미는 차디찬 길바닥에서 새끼를 낳았습니다, 아이들의 손을 잡아주세요",전라남도 장성군,"추운, 길바닥, 새끼, 낳음"
믹스,믹스,White,2020.01,3.0,7.5,http://www.animal.go.kr/files/shelter/2023/01/202301200801100.jpg,N,M,N,"심장사상충검사:양성, 종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션, 구충제 경구투여",전라남도 순천시,"구충완료, 셀렉션"
믹스,믹스,White,2020.01,2.9,8.9,http://www.animal.go.kr/files/shelter/2022/11/202211301711274.jpg,N,M,N,"교상으로x-ry:왼쪽발목골절, 머리열상봉합, 항생제, 소염진통제, 기본백신접종, 사상충-음성",전라남도 순천시,"골절, 심장사상충X, 염증, 상처, 교상, 기본백신접종, 항생제"
믹스,믹스,"Beige, Black, White",2020.01,3.0,12.0,http://www.animal.go.kr/files/shelter/2022/12/202212291612999.jpg,N,F,N,"신고자분이 목줄해주심, 약간 경계있고 피해다님, 테리어종의 느낌, 보기보다 덩치있는 건강미녀",경상북도 포항시,"예쁨, 경계, 덩치"
믹스,믹스,White,2021.01,2.0,8.0,http://www.animal.go.kr/files/shelter/2022/12/202212291712907.jpg,N,F,N,"남 새끼를 잃고 겨우 지켜낸 2마리 새끼와 함께 입소함, 남짓 생에 끝이 좋 가족과 함께이길",경상북도 예천군,"충성심, 신중, 친화적, 견고함"
믹스,믹스,"Black, Brown, White",2022.01,1.0,3.8,http://www.animal.go.kr/files/shelter/2022/12/202212301512887.jpg,N,M,N,"귀접힘, 코검정, 양윗송곳니깨짐, 가슴, 주둥이흰털, 겁있으나사람따름, 꼬리단미안됨, 털상태",경기도 양주시,"친화적, 꼬리단미X, 겁O, 귀접힘, 털상태미상, 송곳니깨짐"
믹스,믹스,"Black, Brown",2020.01,3.0,10.1,http://www.animal.go.kr/files/shelter/2022/12/202212311612307.jpg,N,F,N,"심장사상충검사:음성, 종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션, 구충제 경구투여",전라남도 순천시,"구충완료, 셀렉션"
믹스,믹스,"Black, Brown",2021.01,2.0,8.6,http://www.animal.go.kr/files/shelter/2022/12/202212311612363.jpg,N,F,N,"심장사상충검사:음성, 종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션, 구충제 경구투여",전라남도 순천시,"구충완료, 셀렉션"
믹스,믹스,White,2021.01,2.2,22.0,http://www.animal.go.kr/files/shelter/2023/03/202303161403344.jpg,N,M,N,"초록바탕빨간줄목줄, 쇠사슬리드줄, 왼귀쫑긋, 오른귀끝짝접힘, 코분홍, 오른눈썹부흉터, 얌전함",경기도 양주시,"온순, 귀접힘"
믹스,믹스,White,2023.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2023/01/202303061303858.jpg,N,M,U,"사람 잘 따르고 순함, 피부병, 종합백신2차 완료23, 03, 22, 파보바이러스 장염 양성",충청남도 당진시,"피부질환, 백신완료, 파보바이러스O, 온순"
믹스,믹스,"Brown, White",2023.01,0.2,6.3,http://www.animal.go.kr/files/shelter/2023/01/202303061503709.jpg,N,M,N,"귀쫑긋, 코검정, 겁있으나 만지는것가능, 깨갱거림, 귀갈색털, 꼬리단미안됨, 털 도깨비풀오염",경기도 양주시,"친화적, 도깨비풀붙음, 겁O, 꼬리단단함, 낑낑댐"
믹스,믹스,"Brown, White",2023.01,0.2,5.34,http://www.animal.go.kr/files/shelter/2023/01/202303061503763.jpg,N,F,U,"귀접힘, 코검정, 꼬리말림, 다리끝, 가슴, 배부분 흰털, 사람좋아함, 꼬리단미안됨, 털상태",경기도 양주시,"친화적, 꼬리단미X, 꼬리말림, 귀접힘, 다리끝, 털상태미상"
믹스,믹스,"Beige, White",2023.01,0.2,6.0,http://www.animal.go.kr/files/shelter/2023/03/202303101503696.jpg,N,M,N,"코검정, 귀접힘, 귀끝갈색, 겁많음, 경계함, 만지려고 하면 입질, 꼬리단미안됨, 털상태불량",경기도 양주시,"털상태양호, 겁O, 꼬리단미O, 입질O, 경계"
믹스,믹스,"Black, Brown, White",2013.01,10.2,7.0,http://www.animal.go.kr/files/shelter/2023/03/20230313140386.jpg,N,F,U,"랫니 빠짐, 오른쪽 무릎인대 파열, 털 심하게 엉켜있음, 순함, 요크셔믹스, 심장사상충 양성",충청남도 당진시,"털상태불량, 온순, 심장사상충O"
믹스,믹스,White,2022.01,1.2,8.6,http://www.animal.go.kr/files/shelter/2023/03/202303141503166[1].jpg,N,M,N,"귀접힘, 갈색눈, 귀부분털 별로 없음, 겁많음, 만지는것 안좋아함, 꼬리단미안됨, 털상태불량",경기도 양주시,"친화적X, 꼬리단미X, 겁O, 귀접힘, 털상태미상"
믹스,믹스,White,2023.01,0.2,4.4,http://www.animal.go.kr/files/shelter/2023/03/202303141503211.jpg,N,M,N,"파란바탕 노란두줄목줄색방울, 귀접힘, 귀끝갈색, 눈물자국, 코분홍검정, 꼬리단미안됨, 털상태",경기도 양주시,"털상태미상, 꼬리단미O, 귀접힘"
믹스,믹스,"Beige, White",2023.01,0.2,6.5,http://www.animal.go.kr/files/shelter/2023/03/202303161403549.jpg,N,M,N,"귀처짐, 온순, 친화적, 구조당시교통사고였다고하나특별한외상없어, 꼬리단미안됨, 털도깨비풀붙음",경기도 양주시,"온순, 친화적, 꼬리단미X, 털묻음, 귀처짐"
믹스,믹스,White,2023.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2023/01/202303061303109.jpg,N,M,U,"사람 잘 따르고 순함, 피부병, 종합백신2차 완료23, 03, 22, 파보바이러스 장염 양성",충청남도 당진시,"피부질환, 파보바이러스O, 온순, 백신"
믹스,믹스,"Brown, White",2020.01,3.2,14.5,http://www.animal.go.kr/files/shelter/2023/03/202303181303451.jpg,N,F,U,"귀쫑긋, 코검정, 콧등흉터흔적, 쇠사슬체인목줄착용, 활발, 사람좋아함, 꼬리단미안됨, 털상태",경기도 양주시,"털상태미상, 활발, 친화적, 꼬리단미X"
믹스,믹스,"Brown, White",2023.01,0.2,3.4,http://www.animal.go.kr/files/shelter/2023/03/202303231403779.jpg,N,M,N,"머리목좌 허리부위 교상으로 보이는상처, 양후지마비증상, 귀접힘, 코팥죽색, 겁있음, 기력없음",경기도 양주시,"마비, 상처, 겁O, 귀접힘, 기력X"
믹스,믹스,"Brown, White",2021.01,2.2,17.0,http://www.animal.go.kr/files/shelter/2023/03/202303271403832.jpg,N,M,N,"우전지발목부위 절단, 절단된지좀된듯함, 절단부위쓸린상처염증, 빨간바탕노란줄목줄착용, 기력없음",경기도 양주시,"절단, 염증, 상처, 쓸린, 기력X"
믹스,믹스,White,2023.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2023/01/202303061303256.jpg,N,M,U,"사람 잘 따르고 순함, 피부병, 종합백신2차 완료23, 03, 22, 파보바이러스 장염 양성",충청남도 당진시,"피부질환, 백신완료, 파보바이러스O, 온순"
믹스,믹스,"Beige, Black, White",2021.01,2.1,5.0,http://www.animal.go.kr/files/shelter/2023/01/202302121602255[1].jpg,N,F,Y,"점박이 패턴과 예술적으로 섞여있는 무늬들이 매우 어여쁜 아이, 엄청 소심하며 매우 순둥순둥함",경상북도 포항시,"온순, 소심, 예쁨"
믹스,믹스,Ivory,2023.01,0.1,6.0,http://www.animal.go.kr/files/shelter/2023/01/202302141702371.jpg,N,F,N,"3마리같이입소, 얇 쌍커플에 쫑긋한 귀, 가장 사람에게 잘 다가오며 붙임성 있는 귀여운 친구",경상북도 포항시,"붙임성, 귀여움"
믹스,믹스,"Brown, White",2020.01,3.1,18.0,http://www.animal.go.kr/files/shelter/2023/01/202302211502998.jpg,N,M,N,"파란바탕노란줄목줄, 코주황, 우측엉덩이부근출혈, 사고견, 기립불능, 꼬리단미안됨, 털상태불량",경기도 양주시,"털상태미상, 꼬리단미O, 기립불능, 교통사고"
진도,진도,White,2014.01,9.1,23.0,http://www.animal.go.kr/files/shelter/2023/01/202302231402643.jpg,N,M,N,"진도믹스, 떠돌이생활이 오래되어, 코가붉색이며 이마에 찍힌자국이 짝있음, 사람을 싫어하진않음",충청남도 천안시,"떠돌이생활, 친화적, 자국"
믹스,믹스,White,2023.01,0.1,5.3,http://www.animal.go.kr/files/shelter/2023/01/202302231702587.jpg,N,M,N,"귀접힘, 코검정, 만지면 으르렁거리나 입질 없음, 겁많음, 꼬리단미안됨, 털상태, 진드기오염",경기도 양주시,"방어적, 꼬리단미X, 털상태양호, 겁O, 귀접힘, 오염"
믹스,믹스,"Brown, White",2018.01,5.1,10.0,http://www.animal.go.kr/files/shelter/2023/01/202302241602241.jpg,N,M,N,"귀쫑긋, 겁많음, 경계심, 얌전하나 사람따르진않음, 왼쪽뒷다리상처, 꼬리단미안됨, 털상태오염",경기도 양주시,"친화적X, 꼬리단미X, 상처, 겁O, 털상태미상, 경계"
믹스,믹스,"Beige, Black",2023.01,0.1,5.1,http://www.animal.go.kr/files/shelter/2023/01/202302241702613.jpg,N,M,N,"겁많음, 코검정, 만지면 소리지름, 경계심많음, 으르렁거림, 꼬리단미안됨, 털상태, 배꼽탈장",경기도 양주시,"방어적, 친화적, 겁O, 털상태미상, 탈장, 입질O, 경계"
푸들,푸들,Beige,2015.01,8.2,9.0,http://www.animal.go.kr/files/shelter/2023/01/202302251702741.jpg,N,M,Y,"매너밸트기저귀고정끈착용, 미용되어있음, 뒷다리 탈구로 기립불가, 온순하고 사람좋아함 애교많음",경상북도 포항시,"기립불능, 애교, 기저귀고정끈, 온순, 친화적, 탈구, 매너밸트, 미용"
믹스,믹스,Black,2019.01,4.2,18.1,http://www.animal.go.kr/files/shelter/2023/01/202302280802824.jpg,N,M,N,"심장사상충검사:양성, 종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션, 구충제 경구투여",전라남도 순천시,"구충완료, 셀렉션"
믹스,믹스,Beige,2023.01,0.2,5.8,http://www.animal.go.kr/files/shelter/2023/01/202302281502194.jpg,N,M,N,"쇠리드줄, 귀반접힘, 발끝, 꼬리끝피부질환, 온순, 사람좋아함, 꼬리단미안됨, 도깨비바늘오염",경기도 양주시,"온순, 친화적"
믹스,믹스,"Brown, White",2023.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2023/01/202303011303361.jpg,N,F,U,"박스 채 유기, 피부병, 순함, 종합백신3차 완료23, 04, 03, 파보바이러스 장염 양성",충청남도 당진시,"유기, 온순, 파보바이러스O, 종합백신접종, 피부질환"
믹스,믹스,"Brown, White",2022.01,1.2,18.0,http://www.animal.go.kr/files/shelter/2023/01/202303021503336.jpg,N,M,N,"귀쫑긋, 코 팥죽색, 목줄한 흔적, 겁많으나 만지는건 허용, 입질 안, 꼬리단미안됨, 털상태",경기도 양주시,"친화적, 꼬리단미X, 겁O, 털상태미상, 입질X"
믹스,믹스,White,2021.01,1.9,15.0,http://www.animal.go.kr/files/shelter/2022/11/202211261311378.jpg,N,F,U,"빨간바탕파란줄목줄, 노끈리드줄착용, 앞다리부상, 다리절음, 사람잘따름, 꼬리단미안됨, 털때탐",경기도 양주시,"부상, 절음, 친화적, 오염, 꼬리단미O"
믹스,믹스,Brown,2017.01,5.6,20.0,http://www.animal.go.kr/files/shelter/2022/09/20220904140988.jpg,N,M,Y,"빨간목줄착용, 경계심 매우 심함, 털이 심하게 엉켜 있어서 미용했음, 관리못받지 오래되었던듯",경상남도 창원시,"털상태불량, 경계, 관리미흡"
믹스,믹스,Brown,2019.01,3.9,6.0,http://www.animal.go.kr/files/shelter/2022/11/202211241711333.jpg,N,F,U,"오른귀쫑긋, 왼귀 반쯤 처짐, 코갈색, 부정교합, 사람좋아함, 목걸이 찼던흔적있음, 배꼽탈장",경기도 양주시,"부정교합, 귀가다른모양, 친화적, 탈장"
믹스,믹스,White,2019.01,3.6,11.0,http://www.animal.go.kr/files/shelter/2022/08/202208131508582.jpg,N,F,U,"파란바탕 빨간줄무늬 목줄, 양귀쫑긋, 코갈색, 겁, 소심하나 사람따름, 꼬리단미안됨, 털때탐",경기도 양주시,"소심, 친화적, 오염, 겁O, 꼬리단미O"
믹스,믹스,White,2022.01,0.6,3.2,http://www.animal.go.kr/files/shelter/2022/07/202208021508587[1].jpg,N,M,N,"양귀반접힘, 코검정, 전신피부질환의심, 사람좋아함, 얌전, 겁약간, 꼬리단미안됨, 털상태불량",경기도 양주시,"털상태불량, 온순, 친화적, 꼬리단미X, 겁O"
미니어쳐핀셔,미니어쳐핀셔,"Gray, White",2016.01,6.6,3.7,http://www.animal.go.kr/files/shelter/2022/07/202208051008142.jpg,N,F,U,"미용 한듯한데 발톱 긴 상태, 등 더 짧게 밀려있고 엉덩이쪽 피부병 아주 약간 있음, 소심함",경상북도 포항시,"소심, 미용, 짧게밀린등, 피부질환, 발톱관리필요"
믹스,믹스,"Black, Brown",2022.01,0.6,1.5,http://www.animal.go.kr/files/shelter/2022/08/202208101608138.jpg,N,F,U,"양귀 반접힘, 코검정, 사람따름, 호기심많음, 겁약간, 순함, 낑낑댐, 꼬리단미안됨, 털때탐",경기도 양주시,"온순, 친화적, 꼬리단미X, 겁O, 호기심, 오염, 낑낑댐"
믹스,믹스,White,2020.01,2.6,12.0,http://www.animal.go.kr/files/shelter/2022/08/202208111608974.jpg,N,F,U,"빨간바탕노랑한줄목줄, 겁많음, 사람약간따름, 얌전, 진드기오염심함, 꼬리단미안됨, 털상태불량",경기도 양주시,"온순, 친화적, 꼬리단미X, 오염, 겁O, 털상태미상"
믹스,믹스,Black,2020.01,2.6,18.0,http://www.animal.go.kr/files/shelter/2022/08/20220812170842.jpg,N,M,N,"초록바탕노랑한줄목줄, 양귀처짐, 노란눈곱심함결막염의심, 사람좋아함, 호기심많음, 활발, 애교",경기도 양주시,"애교, 친화적, 호기심, 활발"
믹스,믹스,Brown,2021.01,1.6,3.7,http://www.animal.go.kr/files/shelter/2022/08/202208181408922.jpg,N,M,N,"노란목줄초크체인케이블타이로묶음, 코검정분홍, 부정교합, 사람좋아함, 꼬리단미안됨, 털상태불량",경기도 양주시,"털상태미상, 부정교합, 친화적, 입질O"
믹스,믹스,"Black, Brown",2022.01,0.6,2.9,http://www.animal.go.kr/files/shelter/2022/08/20220820150825.jpg,N,F,U,"코검정, 양눈아이라인진함, 끙끙댐, 양귀끝피부병에의한탈모의심, 오른쪽앞다리피부병에의한탈모심함",경기도 양주시,"피부질환, 탈모, 아이라인, 낑낑댐"
믹스,믹스,"Beige, White",2022.01,0.6,4.2,http://www.animal.go.kr/files/shelter/2022/08/202208201508796.jpg,N,M,N,"활발, 사람좋아함, 겁있는편, 파란바탕빨간줄색방울목걸이, 쇠사슬리드줄, 꼬리단미안됨, 털상태",경기도 양주시,"활발, 친화적, 겁O, 꼬리짧음, 털상태미상, 슬개골이상"
푸들,푸들,Black,2016.01,6.6,5.5,http://www.animal.go.kr/files/shelter/2022/08/202208251508891.jpg,N,M,Y,"털뭉침심함, 꼬리길게단미됨, 어릴때중성화해준듯생식기매우작음, 털상태뭉침, 때탐, 양슬개골심함",경기도 양주시,"털상태불량, 꼬리길이, 오염, 소형견, 슬개골이상"
믹스,믹스,"Black, Brown",2022.01,0.6,0.9,http://www.animal.go.kr/files/shelter/2022/07/202208011508576.jpg,N,F,U,"양귀반접힘, 코검정, 사람따름, 호기심많음, 얌전, 애교있음, 겁약간, 꼬리단미안됨, 털때탐",경기도 양주시,"애교, 온순, 친화적, 겁O, 호기심, 털털함"
믹스,믹스,Ivory,2015.01,7.6,25.0,http://www.animal.go.kr/files/shelter/2022/07/202207241107223.jpg,N,M,N,"목테착용검정색빨간테두리내장칩없음, 교통사고기립불가, 목줄 끊겨있음, 눈꼽심함눈물자국많음힘없음",경상북도 포항시,힘없음
말티즈,말티즈,White,2012.01,10.5,3.8,http://www.animal.go.kr/files/shelter/2022/07/202207141507994.jpg,N,M,Y,"보라색 부엉이그림 하네스, 코검정, 혀내밂, 입주변, 발 변색, 사람좋아함, 활발, 양슬개골",경기도 양주시,"혀내밀, 슬개골이상, 친화적, 활발"
믹스,믹스,White,2013.01,10.2,21.0,http://www.animal.go.kr/files/shelter/2023/03/202304031304979.jpg,N,M,Y,"동물등록 칩-410, 100, 011, 039, 159, 기립불능, 사고의심, 기력매우 저하",부산광역시 해운대구,"기립불능, 교통사고, 기력X"
믹스,믹스,"Beige, Black, White",2022.01,0.5,2.2,http://www.animal.go.kr/files/shelter/2022/07/202207171707769.jpg,N,M,N,"박스채로 유기, 깨끗하고 상태좋음, 얌전하고 사람 잘 따름, 갈색눈동자가 이국적인 미남스타일",경상북도 포항시,"유기, 온순, 친화적, 깨끗함, 잘생김"
믹스,믹스,Brown,2020.01,2.5,6.7,http://www.animal.go.kr/files/shelter/2022/07/202207201607659.jpg,N,M,N,"초록색 가운데 파란줄 목걸이, 결막염 의심, 누런 눈곱 많이낌, 사람따름, 얌전, 진드기오염",경기도 양주시,"오염, 온순, 친화적, 결막염"
믹스,믹스,"Beige, Black, White",2022.01,0.6,5.0,http://www.animal.go.kr/files/shelter/2022/07/202207211607415.jpg,N,F,N,"지저분함, 미용하면 이쁠 웨이브지고 보슬보슬 부드러운 털, 몸과 다리가 모델 처럼 길쭉한 편",경상북도 포항시,"긴다리, 털상태양호"
믹스,믹스,"Beige, Brown",2021.01,1.6,4.9,http://www.animal.go.kr/files/shelter/2022/07/202207231307961.jpg,N,M,N,"초록바탕노란줄목줄, 왼귀반접힘, 오른귀쫑긋, 천천히 다가가면 사람따름, 소심함, 꼬리단미안됨",경기도 양주시,"소심, 친화적, 꼬리단미X"
믹스,믹스,Brown,2018.01,4.6,6.0,http://www.animal.go.kr/files/shelter/2022/07/202207250807920.jpg,N,M,N,"온순함, 노란색 목띠 착용, 좌측 골반뼈 골절, 주, 입소전검사완료, 종합백신, 광견병 접종",전라남도 여수시,"골절, 광견병백신접종, 온순, 종합백신접종"
믹스,믹스,Ivory,2022.01,0.6,1.7,http://www.animal.go.kr/files/shelter/2022/07/202207311607134.jpg,N,M,N,"1, 2형제 같이 입소, 긴 속눈썹이 영국 귀공자 같 기품있는 인상의 아가, 차분하고 얌전함",경상북도 포항시,"신중, 온순, 형제같음"
믹스,믹스,"Beige, Black, White",2022.01,0.6,8.0,http://www.animal.go.kr/files/shelter/2022/07/202207261507765.jpg,N,M,N,"겁이 많음, 사람을 좋아해서 애교는 보여주고 싶데 어찌할 줄을 몰라 원거리로 애교부리는 타입",경상북도 포항시,"애교, 겁O, 친화적"
믹스,믹스,"Ivory, White",2020.01,2.6,8.0,http://www.animal.go.kr/files/shelter/2022/07/202207271607585.jpg,N,F,Y,"두마리 같이 입소, 오랫동안 돌아다녔다고 함, 성격 좋고 순한 아가씨, 털엉킴 심해서 미용함",경상북도 포항시,"털상태불량, 온순, 친화적, 미용"
믹스,믹스,Beige,2022.01,0.6,1.2,http://www.animal.go.kr/files/shelter/2022/07/202207281307192.jpg,N,F,N,"7남매, 샤프한 털에 인절미 귀, 흑임자 눈-코가 오밀조밀 작고 이쁜 아가, 대왕왕왕소심이!",경상북도 포항시,"털상태미상, 소심, 인절미귀"
믹스,믹스,"Beige, Black, White",2022.01,0.6,1.5,http://www.animal.go.kr/files/shelter/2022/07/202207281407324.jpg,N,F,N,"7남매, 짧지만 엄청 보들보들한 털, 가슴에 흰털 조금, 눈썹무늬가 천사같이 선한 인상을 줌",경상북도 포항시,"털상태미상, 친화적, 보들보들한"
